Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
400,Gary Payton\paytoga02,PG,25,LAL,11,0,115,5.3,12.8,.415,1.3,4.1,.308,4.1,8.8,.464,0.3,1.9,.167,2.8,5.6,8.5,3.8,1.3,0.6,1.3,4.1,12.2
401,Kendrick Perkins\perkike01,C,33,CLE,1,0,15,2.4,4.8,.500,0.0,0.0,,2.4,4.8,.500,2.4,4.8,.500,0.0,2.4,2.4,4.8,2.4,0.0,2.4,2.4,7.2
402,London Perrantes\perralo01,PG,23,CLE,14,0,66,1.1,7.1,.154,0.0,1.6,.000,1.1,5.5,.200,1.6,2.7,.600,0.5,1.6,2.2,2.7,1.1,0.5,0.5,3.3,3.8
403,Alec Peters\peteral01,PF,22,PHO,20,0,225,4.5,11.8,.378,2.9,9.3,.310,1.6,2.6,.625,1.3,1.6,.800,1.3,4.6,5.9,1.9,0.3,0.3,0.6,2.1,13.1
404,Marshall Plumlee\plumlma02,C,25,MIL,8,0,52,0.7,2.1,.333,0.0,0.0,,0.7,2.1,.333,8.3,11.1,.750,2.8,9.0,11.8,1.4,0.0,0.7,2.1,6.9,9.7
405,Mason Plumlee\plumlma01,C,27,DEN,74,26,1439,5.5,9.2,.601,0.0,0.0,.000,5.5,9.2,.602,2.1,4.5,.458,3.3,6.7,10.0,3.6,1.2,2.0,2.6,4.6,13.1
406,Miles Plumlee\plumlmi01,C,29,ATL,55,35,918,4.1,7.1,.583,0.0,0.0,,4.1,7.1,.583,1.1,2.4,.450,3.0,5.9,8.9,1.8,0.7,1.2,2.5,3.1,9.3
407,Jakob Poeltl\poeltja01,C,22,TOR,82,0,1524,6.0,9.1,.659,0.0,0.0,.500,6.0,9.0,.660,1.4,2.4,.594,3.9,5.4,9.3,1.3,0.9,2.4,2.0,5.0,13.4
408,Quincy Pondexter\pondequ01,SF,29,CHI,23,1,196,2.6,9.0,.286,0.6,4.0,.136,2.0,5.0,.407,2.6,3.1,.824,1.5,3.5,5.0,1.7,1.5,0.4,2.0,4.4,8.3
409,Otto Porter\porteot01,SF,24,WAS,77,77,2432,6.6,13.1,.503,2.0,4.6,.441,4.5,8.5,.537,1.6,1.9,.828,1.5,5.8,7.3,2.3,1.7,0.6,1.1,2.2,16.8
410,Bobby Portis\portibo01,PF,22,CHI,73,4,1643,8.4,17.8,.471,1.8,4.9,.359,6.6,12.9,.514,2.6,3.4,.769,3.5,7.4,10.9,2.7,1.1,0.5,2.3,2.8,21.1
411,Kristaps Porzingis\porzikr01,PF,22,NYK,48,48,1553,9.0,20.6,.439,2.1,5.3,.395,7.0,15.3,.454,5.1,6.4,.793,1.4,5.9,7.3,1.3,0.8,2.7,2.2,3.3,25.2
412,Dwight Powell\poweldw01,C,26,DAL,79,25,1672,5.5,9.3,.593,0.6,1.8,.333,4.9,7.4,.656,2.9,4.0,.719,2.9,6.7,9.6,2.0,1.4,0.7,1.3,4.0,14.4
413,Norman Powell\powelno01,SG,24,TOR,70,18,1062,5.1,12.7,.401,1.8,6.3,.285,3.3,6.4,.516,1.1,1.3,.821,0.5,3.6,4.0,3.0,1.3,0.5,2.2,3.8,13.1
414,Alex Poythress\poythal01,PF,24,IND,25,0,104,3.8,9.0,.423,1.4,3.8,.364,2.4,5.2,.467,0.0,0.0,,2.4,3.5,5.9,0.7,1.0,0.3,0.7,5.5,9.0
415,Jacob Pullen\pulleja01,PG,28,PHI,3,0,6,6.0,12.0,.500,0.0,6.0,.000,6.0,6.0,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,12.0
416,Rodney Purvis\purviro01,SG,23,ORL,16,2,290,4.3,13.3,.327,1.6,6.5,.250,2.7,6.8,.400,1.6,1.9,.867,0.1,3.2,3.4,2.1,0.4,0.4,1.2,3.2,11.9
417,Zhou Qi\qizh01,C,22,HOU,18,0,124,1.7,9.3,.188,0.6,5.5,.105,1.2,3.8,.308,2.3,3.5,.667,1.7,4.6,6.4,0.6,0.6,4.1,2.9,4.1,6.4
418,Tim Quarterman\quartti01,SG,23,HOU,3,0,13,2.8,8.3,.333,0.0,5.5,.000,2.8,2.8,1.000,5.5,5.5,1.000,0.0,8.3,8.3,2.8,0.0,0.0,5.5,2.8,11.1
419,Ivan Rabb\rabbiv01,PF,20,MEM,36,5,516,6.0,10.6,.566,0.0,0.0,,6.0,10.6,.566,2.0,2.5,.806,3.7,7.3,11.0,2.2,0.8,0.9,2.4,3.8,14.0
420,Julius Randle\randlju01,C,23,LAL,82,49,2190,8.3,14.9,.558,0.2,0.7,.222,8.1,14.1,.575,5.0,7.0,.718,3.0,7.8,10.8,3.5,0.7,0.7,3.5,4.5,21.7
421,Zach Randolph\randoza01,PF,36,SAC,59,57,1508,8.6,18.2,.473,1.2,3.5,.347,7.4,14.7,.503,2.0,2.6,.785,2.3,7.2,9.5,3.0,1.0,0.2,2.8,2.8,20.5
422,Xavier Rathan-Mayes\rathaxa01,SG,23,MEM,5,0,118,3.7,12.8,.286,0.3,4.3,.071,3.4,8.5,.393,1.2,2.7,.444,0.0,1.5,1.5,5.5,1.8,0.9,3.4,5.5,8.8
423,J.J. Redick\redicjj01,SG,33,PHI,70,70,2116,6.9,15.0,.460,3.3,7.8,.420,3.6,7.1,.504,3.4,3.7,.904,0.2,2.9,3.0,3.6,0.6,0.1,1.8,2.1,20.4
424,Davon Reed\reedda01,SG,22,PHO,21,1,242,3.3,11.3,.289,1.6,5.7,.289,1.6,5.7,.289,1.2,1.8,.667,0.3,5.5,5.8,1.9,1.5,0.3,1.5,2.5,9.4
425,Willie Reed\reedwi02,C,27,TOT,42,5,428,6.8,10.2,.669,0.1,0.2,.500,6.7,10.0,.672,2.7,4.6,.582,2.9,7.2,10.2,0.8,0.8,1.9,1.6,4.7,16.4
425,Willie Reed\reedwi02,C,27,LAC,39,5,419,6.9,10.3,.667,0.1,0.2,.500,6.8,10.1,.669,2.7,4.7,.582,3.0,7.3,10.3,0.8,0.8,1.9,1.6,4.6,16.6
425,Willie Reed\reedwi02,C,27,DET,3,0,9,4.0,4.0,1.000,0.0,0.0,,4.0,4.0,1.000,0.0,0.0,,0.0,4.0,4.0,4.0,0.0,0.0,0.0,12.0,8.0
426,Josh Richardson\richajo01,SF,24,MIA,81,81,2689,5.3,11.8,.451,1.7,4.5,.378,3.6,7.3,.495,1.6,1.9,.845,0.9,2.9,3.8,3.1,1.6,1.0,1.9,2.7,14.0
427,Malachi Richardson\richama01,SG,22,TOT,26,4,324,3.3,10.0,.333,1.3,4.4,.300,2.0,5.6,.360,1.9,2.4,.773,0.6,3.2,3.8,1.4,1.1,0.1,1.1,3.0,9.9
427,Malachi Richardson\richama01,SG,22,SAC,25,4,319,3.3,9.9,.330,1.4,4.4,.308,1.9,5.5,.347,1.9,2.5,.773,0.6,3.2,3.7,1.5,1.1,0.1,1.1,3.0,9.8
427,Malachi Richardson\richama01,SG,22,TOR,1,0,5,7.2,14.4,.500,0.0,7.2,.000,7.2,7.2,1.000,0.0,0.0,,0.0,7.2,7.2,0.0,0.0,0.0,0.0,0.0,14.4
428,Austin Rivers\riverau01,SG,25,LAC,61,59,2057,6.0,14.1,.424,2.4,6.3,.378,3.6,7.8,.461,1.8,2.8,.642,0.5,2.1,2.5,4.2,1.3,0.3,1.9,2.7,16.1
429,Andre Roberson\roberan03,SG,26,OKC,39,39,1037,3.0,5.6,.537,0.3,1.2,.222,2.7,4.4,.627,0.4,1.3,.316,2.6,3.8,6.4,1.6,1.6,1.2,1.0,3.1,6.7
430,Devin Robinson\robinde01,SF,22,WAS,1,0,13,2.8,8.3,.333,0.0,0.0,,2.8,8.3,.333,0.0,0.0,,5.5,8.3,13.8,0.0,2.8,0.0,0.0,5.5,5.5
431,Glenn Robinson\robingl02,SF,24,IND,23,1,338,3.8,9.1,.424,1.5,3.6,.412,2.3,5.4,.431,1.0,1.2,.818,1.2,2.8,3.9,1.8,1.4,0.1,0.5,1.5,10.1
432,Rajon Rondo\rondora01,PG,31,NOP,65,63,1705,4.9,10.4,.468,1.1,3.2,.333,3.8,7.3,.526,0.5,1.0,.543,0.7,4.9,5.6,11.3,1.5,0.2,3.2,2.5,11.3
433,Derrick Rose\rosede01,PG,29,TOT,25,7,420,6.9,15.9,.435,0.6,2.6,.233,6.3,13.4,.474,3.4,3.9,.870,1.1,1.9,3.0,3.2,0.6,0.3,3.0,1.4,17.9
433,Derrick Rose\rosede01,PG,29,CLE,16,7,308,6.8,15.4,.439,0.7,2.8,.250,6.1,12.6,.481,4.1,4.8,.854,1.2,2.2,3.4,3.0,0.4,0.5,3.3,1.6,18.4
433,Derrick Rose\rosede01,PG,29,MIN,9,0,112,7.4,17.4,.426,0.3,1.9,.167,7.1,15.4,.458,1.6,1.6,1.000,1.0,1.0,1.9,3.5,1.3,0.0,2.3,0.6,16.7
434,Terrence Ross\rosste01,SG,26,ORL,24,20,600,4.6,11.5,.398,1.8,5.6,.323,2.8,5.9,.469,1.6,2.2,.750,0.6,3.8,4.4,2.3,1.6,0.7,1.7,2.7,12.5
435,Terry Rozier\roziete01,PG,23,BOS,80,16,2068,5.5,13.9,.395,2.7,7.0,.381,2.8,6.9,.410,2.0,2.6,.772,1.1,5.4,6.5,4.0,1.4,0.3,1.4,2.1,15.7
436,Ricky Rubio\rubiori01,PG,27,UTA,77,77,2254,5.5,13.2,.418,1.5,4.4,.352,4.0,8.8,.451,3.5,4.1,.866,0.7,4.9,5.6,6.5,1.9,0.2,3.3,3.3,16.1
437,D'Angelo Russell\russeda01,PG,21,BRK,48,35,1234,8.1,19.6,.414,2.6,8.1,.324,5.5,11.5,.477,2.8,3.8,.740,0.9,4.6,5.5,7.3,1.1,0.5,4.3,2.7,21.7
438,Domantas Sabonis\sabondo01,C,21,IND,74,19,1810,6.8,13.1,.514,0.3,0.7,.351,6.5,12.4,.524,3.3,4.5,.750,3.3,8.1,11.4,3.0,0.8,0.6,2.7,4.4,17.1
439,JaKarr Sampson\sampsja02,SF,24,SAC,22,6,344,4.6,8.5,.543,0.5,1.0,.500,4.1,7.4,.549,1.0,1.7,.625,2.2,6.0,8.2,0.9,0.8,2.3,0.8,5.0,10.8
440,Dario Saric\saricda01,PF,23,PHI,78,73,2310,6.3,13.9,.453,2.4,6.2,.393,3.8,7.7,.501,2.8,3.2,.860,2.4,5.7,8.1,3.1,0.8,0.3,2.3,2.5,17.8
441,Tomas Satoransky\satorto01,SG,26,WAS,73,30,1643,4.4,8.4,.523,1.0,2.2,.465,3.4,6.2,.544,1.6,2.1,.781,1.6,3.5,5.1,6.3,1.1,0.3,1.8,2.9,11.5
442,Dennis Schroder\schrode01,PG,24,ATL,67,67,2078,8.7,19.9,.436,1.3,4.5,.290,7.3,15.3,.480,3.9,4.6,.849,0.8,2.8,3.6,7.2,1.2,0.1,3.2,2.5,22.5
443,Mike Scott\scottmi01,PF,29,WAS,76,1,1406,7.1,13.4,.527,1.7,4.2,.405,5.4,9.2,.582,1.3,1.9,.658,1.3,5.0,6.3,2.0,0.6,0.3,2.0,3.8,17.1
444,Thabo Sefolosha\sefolth01,SF,33,UTA,38,6,806,5.3,10.7,.492,1.4,3.8,.381,3.8,7.0,.551,2.0,2.4,.815,1.3,5.9,7.2,1.5,2.3,0.5,1.3,2.6,13.9
445,Wayne Selden\seldewa01,SG,23,MEM,35,9,692,6.0,14.0,.431,2.5,6.3,.402,3.5,7.6,.456,2.3,3.1,.746,0.8,2.1,2.9,3.4,0.9,0.3,2.8,3.1,16.9
446,Ramon Sessions\sessira01,PG,31,TOT,28,3,392,3.9,10.7,.359,0.7,2.4,.308,3.1,8.4,.374,4.0,5.2,.772,0.6,2.9,3.5,7.1,1.3,0.2,2.8,2.7,12.5
446,Ramon Sessions\sessira01,PG,31,NYK,13,3,167,3.7,11.4,.321,0.4,2.4,.182,3.2,9.1,.357,2.6,3.2,.800,0.2,3.7,3.9,5.8,1.5,0.2,3.2,3.0,10.3
446,Ramon Sessions\sessira01,PG,31,WAS,15,0,225,4.0,10.2,.391,1.0,2.4,.400,3.0,7.8,.388,5.1,6.7,.762,0.8,2.4,3.2,8.0,1.1,0.2,2.4,2.4,14.1
447,Iman Shumpert\shumpim01,SG,27,CLE,14,6,276,2.9,7.6,.379,0.9,3.4,.269,2.0,4.2,.469,1.4,2.0,.733,0.9,4.4,5.3,2.2,1.2,0.5,2.1,2.9,8.1
448,Pascal Siakam\siakapa01,PF,23,TOR,81,5,1679,5.4,10.7,.508,0.6,2.8,.220,4.8,7.8,.612,1.2,1.9,.621,1.7,6.1,7.8,3.4,1.3,0.9,1.4,3.6,12.6
449,Xavier Silas\silasxa01,SG,30,BOS,2,0,7,0.0,15.4,.000,0.0,10.3,.000,0.0,5.1,.000,0.0,0.0,,5.1,5.1,10.3,0.0,5.1,0.0,0.0,5.1,0.0
450,Ben Simmons\simmobe01,PG,21,PHI,81,81,2732,7.2,13.2,.545,0.0,0.1,.000,7.2,13.0,.551,2.5,4.5,.560,1.9,6.8,8.7,8.7,1.8,0.9,3.7,2.8,16.9
451,Jonathon Simmons\simmojo02,SG,28,ORL,69,50,2029,6.3,13.5,.465,1.2,3.6,.338,5.1,9.9,.512,3.3,4.3,.768,1.1,3.2,4.2,3.0,1.0,0.3,2.6,3.1,17.1
452,Kobi Simmons\simmoko01,PG,20,MEM,32,12,643,4.5,10.6,.423,0.6,2.2,.282,3.9,8.4,.460,1.4,1.4,1.000,0.8,2.0,2.8,3.8,1.0,0.3,2.5,3.4,11.0
453,Kyle Singler\singlky01,SF,29,OKC,12,0,59,4.3,12.8,.333,1.2,3.1,.400,3.1,9.8,.313,4.3,7.9,.538,0.6,5.5,6.1,1.2,0.6,0.0,1.8,2.4,14.0
454,Marcus Smart\smartma01,SG,23,BOS,54,11,1614,4.2,11.5,.367,1.7,5.6,.301,2.5,5.9,.429,2.2,3.0,.729,1.0,3.3,4.2,5.8,1.6,0.5,2.9,3.0,12.3
455,Dennis Smith\smithde03,PG,20,DAL,69,69,2049,7.1,18.0,.395,1.9,6.0,.313,5.2,12.0,.435,2.4,3.4,.694,0.9,3.7,4.6,6.3,1.2,0.3,3.4,2.7,18.4
456,Ish Smith\smithis01,PG,29,DET,82,35,2043,6.9,14.1,.486,0.6,1.8,.347,6.2,12.3,.506,1.4,2.0,.698,0.5,3.5,3.9,6.3,1.1,0.4,1.9,2.5,15.8
457,J.R. Smith\smithjr01,SG,32,CLE,80,61,2244,3.9,9.5,.403,2.3,6.1,.375,1.6,3.4,.453,0.6,0.9,.696,0.5,3.3,3.8,2.3,1.1,0.2,1.3,2.6,10.6
458,Jason Smith\smithja02,C,31,WAS,33,2,285,5.7,14.5,.391,0.5,4.0,.125,5.2,10.5,.494,2.4,2.7,.905,2.3,4.4,6.7,1.8,0.4,1.6,2.0,5.6,14.3
459,Josh Smith\smithjo03,PF,32,NOP,3,0,12,3.0,12.0,.250,0.0,0.0,,3.0,12.0,.250,0.0,0.0,,9.0,3.0,12.0,0.0,0.0,0.0,0.0,9.0,6.0
460,Tony Snell\snellto01,SG,26,MIL,75,59,2053,3.2,7.5,.435,1.9,4.7,.403,1.4,2.8,.490,0.7,0.8,.792,0.2,2.3,2.5,1.7,0.8,0.5,0.6,2.0,9.0
461,Marreese Speights\speigma01,C,30,ORL,52,3,675,7.4,18.6,.395,4.6,12.4,.369,2.8,6.2,.448,2.1,2.9,.727,1.1,6.0,7.1,2.1,0.4,1.2,2.1,5.7,21.4
462,Nik Stauskas\stausni01,SG,24,TOT,41,0,523,4.1,10.6,.390,2.8,6.9,.400,1.4,3.7,.370,1.4,2.0,.724,0.3,4.1,4.4,2.7,0.6,0.3,1.8,1.7,12.5
462,Nik Stauskas\stausni01,SG,24,PHI,6,0,45,0.8,3.2,.250,0.0,0.8,.000,0.8,2.4,.333,1.6,1.6,1.000,0.0,0.8,0.8,0.8,3.2,0.0,3.2,2.4,3.2
462,Nik Stauskas\stausni01,SG,24,BRK,35,0,478,4.4,11.3,.393,3.0,7.5,.404,1.4,3.8,.373,1.4,2.0,.704,0.3,4.4,4.7,2.9,0.4,0.3,1.7,1.6,13.3
463,Lance Stephenson\stephla01,SG,27,IND,82,7,1850,5.9,13.8,.427,1.3,4.5,.289,4.6,9.3,.495,1.6,2.5,.661,1.2,7.0,8.3,4.6,0.9,0.3,2.5,3.4,14.7
464,David Stockton\stockda01,PG,26,UTA,3,0,9,8.0,12.0,.667,8.0,12.0,.667,0.0,0.0,,16.0,16.0,1.000,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,40.0
465,Julyan Stone\stoneju01,SG,29,CHO,23,0,175,1.2,2.7,.462,1.2,2.7,.462,0.0,0.0,,0.2,0.4,.500,0.2,5.8,6.0,5.3,0.8,0.4,1.4,4.3,3.9
466,Edmond Sumner\sumneed01,PG,22,IND,1,0,2,18.0,18.0,1.000,0.0,0.0,,18.0,18.0,1.000,0.0,0.0,,0.0,18.0,18.0,0.0,0.0,0.0,0.0,18.0,36.0
467,Caleb Swanigan\swanica01,PF,20,POR,27,3,189,4.6,11.4,.400,0.2,1.5,.125,4.4,9.9,.442,2.3,3.4,.667,2.9,7.4,10.3,2.7,1.0,0.6,3.4,7.0,11.6
468,Jayson Tatum\tatumja01,SF,19,BOS,80,80,2438,5.9,12.3,.475,1.6,3.6,.434,4.3,8.8,.492,3.1,3.8,.826,0.7,5.2,5.9,1.9,1.2,0.9,1.7,2.5,16.4
469,Isaiah Taylor\taylois01,PG,23,ATL,67,9,1167,5.0,12.0,.418,0.6,2.5,.250,4.4,9.6,.461,3.1,4.3,.702,0.7,2.2,2.9,6.4,1.0,0.3,2.6,3.6,13.7
470,Jeff Teague\teaguje01,PG,29,MIN,70,70,2311,5.5,12.4,.446,1.3,3.6,.368,4.2,8.8,.477,3.1,3.7,.845,0.4,2.9,3.3,7.7,1.6,0.4,2.8,2.7,15.5
471,Marquis Teague\teaguma01,PG,24,MEM,3,0,74,1.9,7.8,.250,0.5,1.9,.250,1.5,5.8,.250,1.0,2.4,.400,0.5,2.4,2.9,6.3,1.9,0.0,1.5,2.4,5.4
472,Mirza Teletovic\teletmi01,PF,32,MIL,10,0,159,5.7,12.9,.439,4.8,10.2,.467,0.9,2.7,.333,0.0,0.0,,0.7,4.5,5.2,2.3,0.9,0.2,1.6,3.2,16.1
473,Garrett Temple\templga01,SG,31,SAC,65,35,1615,4.4,10.6,.418,2.0,5.1,.392,2.5,5.6,.442,1.3,1.7,.769,0.5,2.9,3.4,2.8,1.3,0.6,1.8,3.0,12.2
474,Milos Teodosic\teodomi01,PG,30,LAC,45,36,1134,4.8,11.4,.419,2.8,7.4,.379,2.0,4.1,.492,1.2,1.5,.848,0.5,3.5,4.0,6.6,0.7,0.2,3.1,3.3,13.6
475,Jason Terry\terryja01,SG,40,MIL,51,4,814,2.6,6.8,.383,1.8,5.1,.348,0.8,1.7,.487,0.4,0.4,.889,0.2,1.9,2.1,2.6,1.9,0.6,1.1,2.3,7.3
476,Daniel Theis\theisda01,C,25,BOS,63,3,936,4.8,9.0,.541,0.7,2.2,.310,4.2,6.7,.617,2.3,3.1,.753,3.5,7.1,10.5,2.2,1.2,1.8,2.2,6.0,12.7
477,Isaiah Thomas\thomais02,PG,28,TOT,32,15,862,6.6,17.6,.373,2.3,7.9,.293,4.3,9.7,.438,4.9,5.5,.893,0.7,2.1,2.8,6.4,0.6,0.1,4.0,2.4,20.3
477,Isaiah Thomas\thomais02,PG,28,CLE,15,14,406,6.2,17.2,.361,2.0,7.7,.253,4.3,9.5,.449,5.2,6.0,.868,0.6,2.1,2.7,6.0,0.8,0.2,3.6,2.2,19.6
477,Isaiah Thomas\thomais02,PG,28,LAL,17,1,456,6.9,17.9,.383,2.6,8.0,.327,4.3,9.9,.429,4.6,5.0,.921,0.8,2.1,2.8,6.7,0.5,0.1,4.3,2.6,20.9
478,Lance Thomas\thomala01,PF,29,NYK,73,31,1353,2.7,7.1,.382,1.3,3.3,.403,1.4,3.8,.364,1.2,1.4,.830,1.2,3.5,4.7,1.2,0.8,0.4,1.1,3.6,7.9
479,Klay Thompson\thompkl01,SG,27,GSW,73,73,2506,8.3,16.9,.488,3.3,7.5,.440,5.0,9.5,.526,1.2,1.4,.837,0.4,3.5,4.0,2.7,0.8,0.5,1.8,1.7,21.0
480,Tristan Thompson\thomptr01,C,26,CLE,53,22,1072,4.4,7.9,.562,0.0,0.0,,4.4,7.9,.562,1.4,2.7,.544,4.2,7.6,11.8,1.1,0.5,0.6,1.2,3.4,10.3
481,Sindarius Thornwell\thornsi01,SG,23,LAC,73,17,1156,3.1,7.3,.429,0.7,1.9,.377,2.4,5.4,.448,1.8,2.7,.670,1.0,3.3,4.4,2.1,1.5,0.8,1.7,3.9,8.8
482,Anthony Tolliver\tollian01,PF,32,DET,79,14,1757,4.5,9.7,.464,3.3,7.5,.436,1.2,2.2,.561,2.2,2.7,.797,1.0,3.9,4.9,1.8,0.7,0.4,1.2,3.0,14.4
483,Karl-Anthony Towns\townska01,C,22,MIN,82,82,2918,7.9,14.5,.545,1.5,3.5,.421,6.4,10.9,.585,4.3,5.0,.858,2.9,9.5,12.5,2.5,0.8,1.4,2.0,3.5,21.5
484,P.J. Tucker\tuckepj01,PF,32,HOU,82,34,2281,2.7,7.0,.390,1.8,4.9,.371,0.9,2.1,.435,0.7,0.9,.717,1.5,5.7,7.2,1.2,1.2,0.4,1.2,3.2,7.9
485,Evan Turner\turneev01,SF,29,POR,79,40,2034,4.6,10.2,.447,0.7,2.3,.318,3.8,7.9,.485,1.6,1.9,.850,0.5,3.8,4.3,3.1,0.8,0.5,1.8,2.9,11.5
486,Myles Turner\turnemy01,C,21,IND,65,62,1836,6.0,12.5,.479,1.1,3.1,.357,4.9,9.5,.519,3.1,4.0,.777,1.8,6.4,8.2,1.7,0.7,2.3,1.9,3.6,16.2
487,Ekpe Udoh\udohek01,C,30,UTA,63,3,810,2.7,5.3,.500,0.0,0.0,.000,2.7,5.3,.504,1.9,2.5,.750,3.0,3.6,6.7,2.4,1.9,3.3,0.9,4.7,7.2
488,Tyler Ulis\ulisty01,PG,22,PHO,71,43,1658,4.6,12.0,.388,0.9,3.2,.288,3.7,8.8,.425,1.8,2.2,.832,0.5,2.3,2.8,6.8,1.5,0.2,2.8,2.6,12.0
489,Jonas Valanciunas\valanjo01,C,25,TOR,77,77,1727,8.1,14.3,.568,0.6,1.5,.405,7.5,12.8,.587,3.5,4.4,.806,3.8,9.9,13.8,1.7,0.6,1.4,2.4,4.0,20.4
490,Denzel Valentine\valende01,SG,24,CHI,77,37,2095,5.2,12.4,.417,2.5,6.4,.386,2.7,6.0,.450,0.7,0.9,.745,0.8,5.9,6.8,4.2,1.1,0.2,1.7,3.2,13.5
491,Fred VanVleet\vanvlfr01,PG,23,TOR,76,0,1520,5.5,12.9,.426,2.6,6.2,.414,2.9,6.7,.437,2.0,2.4,.832,0.6,3.8,4.4,5.8,1.6,0.5,1.8,3.1,15.5
492,Rashad Vaughn\vaughra01,SG,21,TOT,28,0,212,3.9,9.5,.411,2.4,6.3,.378,1.5,3.2,.474,0.7,1.0,.667,0.5,3.1,3.6,2.2,0.8,0.5,1.0,2.5,10.9
492,Rashad Vaughn\vaughra01,SG,21,MIL,22,0,173,4.4,10.4,.420,2.7,7.3,.371,1.7,3.1,.533,0.8,1.2,.667,0.4,3.1,3.5,2.5,0.8,0.6,0.8,2.5,12.3
492,Rashad Vaughn\vaughra01,SG,21,BRK,1,0,4,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0
492,Rashad Vaughn\vaughra01,SG,21,ORL,5,0,35,2.1,6.2,.333,1.0,2.1,.500,1.0,4.1,.250,0.0,0.0,,1.0,3.1,4.1,0.0,1.0,0.0,2.1,2.1,5.1
493,Noah Vonleh\vonleno01,PF,22,TOT,54,16,875,4.3,9.6,.444,0.8,2.7,.303,3.5,6.9,.500,1.5,2.4,.621,2.9,9.9,12.8,1.4,0.8,0.7,1.3,2.8,10.9
493,Noah Vonleh\vonleno01,PF,22,POR,33,12,476,3.6,7.3,.490,0.2,0.5,.333,3.4,6.8,.500,1.7,2.3,.742,2.6,10.0,12.6,1.0,0.5,0.8,1.1,3.2,9.0
493,Noah Vonleh\vonleno01,PF,22,CHI,21,4,399,5.1,12.5,.413,1.6,5.4,.300,3.5,7.0,.500,1.2,2.4,.481,3.2,9.8,13.0,1.9,1.2,0.5,1.4,2.3,13.1
494,Nikola Vucevic\vucevni01,C,27,ORL,57,57,1683,8.5,18.0,.475,1.4,4.4,.314,7.2,13.6,.527,1.6,2.0,.819,2.2,9.0,11.2,4.1,1.2,1.3,2.3,3.1,20.1
495,Dwyane Wade\wadedw01,SG,36,TOT,67,3,1536,7.0,16.0,.438,0.7,2.6,.288,6.3,13.4,.468,3.2,4.4,.714,1.2,4.7,5.9,5.3,1.4,1.1,3.3,2.9,17.9
495,Dwyane Wade\wadedw01,SG,36,CLE,46,3,1069,6.7,14.6,.455,0.8,2.4,.329,5.9,12.3,.479,3.2,4.5,.701,1.3,4.8,6.1,5.5,1.4,1.1,3.1,2.8,17.3
495,Dwyane Wade\wadedw01,SG,36,MIA,21,0,467,7.8,19.0,.409,0.7,3.2,.220,7.1,15.9,.447,3.2,4.2,.745,0.8,4.6,5.5,5.0,1.5,1.2,3.7,3.1,19.4
496,Dion Waiters\waitedi01,SG,26,MIA,30,30,918,6.4,16.1,.398,2.0,6.7,.306,4.4,9.4,.463,2.0,2.7,.739,0.3,2.7,3.0,4.4,0.9,0.4,2.7,2.4,16.8
497,Kemba Walker\walkeke02,PG,27,CHO,80,80,2736,7.7,17.9,.431,3.0,7.9,.384,4.7,10.0,.469,4.8,5.5,.864,0.4,2.8,3.3,5.8,1.2,0.3,2.4,1.3,23.3
498,John Wall\walljo01,PG,27,WAS,41,41,1410,7.1,17.0,.420,1.6,4.3,.371,5.6,12.8,.436,4.5,6.2,.726,0.6,3.3,3.8,10.0,1.5,1.1,4.0,2.0,20.3
499,Tyrone Wallace\wallaty01,PG,23,LAC,30,19,851,4.7,10.4,.445,0.4,1.7,.250,4.2,8.8,.483,2.6,3.3,.782,0.9,3.6,4.4,3.0,1.1,0.5,1.9,3.5,12.3
500,Taurean Waller-Prince\princta02,SF,23,ATL,82,82,2464,6.1,14.2,.426,2.6,6.7,.385,3.5,7.6,.461,2.2,2.6,.844,0.7,5.0,5.7,3.1,1.2,0.6,2.8,2.5,16.9
501,Derrick Walton\waltode01,PG,22,MIA,16,0,147,2.0,6.1,.320,1.7,4.2,.412,0.2,2.0,.125,1.5,1.5,1.000,0.5,3.4,3.9,3.9,1.7,0.7,0.5,1.7,7.1
502,Jameel Warney\warneja01,PF,24,DAL,3,0,27,9.3,16.0,.583,0.0,0.0,,9.3,16.0,.583,4.0,6.7,.600,5.3,6.7,12.0,0.0,0.0,0.0,1.3,2.7,22.7
503,T.J. Warren\warretj01,SF,24,PHO,65,65,2142,8.9,17.9,.498,0.3,1.5,.222,8.6,16.4,.523,3.2,4.3,.757,2.1,3.5,5.6,1.4,1.1,0.7,1.4,2.5,21.4
504,Travis Wear\weartr01,SF,27,LAL,17,0,228,3.9,11.4,.347,2.7,7.4,.362,1.3,3.9,.320,1.3,1.3,1.000,0.0,6.0,6.0,1.1,0.6,0.8,0.9,4.7,11.8
505,James Webb\webbja01,SF,24,BRK,10,0,120,1.8,7.2,.250,1.2,5.7,.211,0.6,1.5,.400,0.0,0.0,,2.4,4.8,7.2,1.2,0.3,0.0,1.2,3.0,4.8
